timestep,episode,return,length
19500,390,-4.469729,50
19550,391,-3.452826,50
19600,392,-5.934832,50
19650,393,-1.935692,50
19700,394,-1.946367,50
19750,395,-1.780774,50
19800,396,-3.886109,50
19850,397,-4.350444,50
19900,398,-3.932918,50
19950,399,-3.00065,50
20000,400,-2.090443,50
20050,401,-2.062032,50
20100,402,-5.20287,50
20150,403,-3.70315,50
20200,404,-4.532265,50
20250,405,-2.832634,50
20300,406,-4.935338,50
20350,407,-2.352012,50
20400,408,-1.687384,50
20450,409,-6.02935,50
20500,410,-2.164228,50
20550,411,-9.577161,50
20600,412,-5.03294,50
20650,413,-5.109198,50
20700,414,-4.677371,50
20750,415,-2.540097,50
20800,416,-2.027837,50
20850,417,-3.461918,50
20900,418,-6.057795,50
20950,419,-3.535414,50
21000,420,-5.436814,50
21050,421,-2.783506,50
21100,422,-4.24956,50
21150,423,-4.123181,50
21200,424,-5.269755,50
21250,425,-2.149352,50
21300,426,-2.367356,50
21350,427,-3.277548,50
21400,428,-3.63006,50
21450,429,-5.131356,50
21500,430,-1.292853,50
21550,431,-6.438986,50
21600,432,-3.061752,50
21650,433,-1.297977,50
21700,434,-2.701804,50
21750,435,-2.816615,50
21800,436,-4.22317,50
21850,437,-2.410068,50
21900,438,-3.913265,50
21950,439,-4.051192,50
22000,440,-4.576206,50
22050,441,-4.693055,50
22100,442,-3.298956,50
22150,443,-4.855372,50
22200,444,-4.955391,50
22250,445,-2.972628,50
22300,446,-4.516976,50
22350,447,-3.447793,50
22400,448,-2.598704,50
22450,449,-4.017134,50
22500,450,-5.378281,50
22550,451,-3.632659,50
22600,452,-3.16484,50
22650,453,-3.600074,50
22700,454,-1.973122,50
22750,455,-2.787536,50
22800,456,-3.266888,50
22850,457,-2.203251,50
22900,458,-7.212866,50
22950,459,-2.992381,50
23000,460,-3.58989,50
23050,461,-1.989393,50
23100,462,-4.300384,50
23150,463,-3.858259,50
23200,464,-1.612916,50
23250,465,-2.332738,50
23300,466,-4.955836,50
23350,467,-3.247795,50
23400,468,-4.744517,50
23450,469,-4.975738,50
23500,470,-3.190481,50
23550,471,-4.413707,50
23600,472,-2.079377,50
23650,473,-4.344418,50
23700,474,-7.671353,50
23750,475,-3.377005,50
23800,476,-4.173269,50
23850,477,-5.58349,50
23900,478,-1.895082,50
23950,479,-1.87183,50
24000,480,-2.79349,50
24050,481,-3.853621,50
24100,482,-2.958179,50
24150,483,-2.401156,50
24200,484,-2.635011,50
24250,485,-5.326638,50
24300,486,-2.851031,50
24350,487,-4.396253,50
24400,488,-1.484191,50
24450,489,-4.712144,50
24500,490,-5.57653,50
24550,491,-2.466064,50
24600,492,-2.87829,50
24650,493,-6.068492,50
24700,494,-3.354702,50
24750,495,-3.106535,50
24800,496,-4.012478,50
24850,497,-2.793137,50
24900,498,-4.002456,50
24950,499,-3.489203,50
25000,500,-4.741453,50
25050,501,-5.308363,50
25100,502,-2.840098,50
25150,503,-2.268386,50
25200,504,-2.590958,50
25250,505,-2.511712,50
25300,506,-2.472911,50
25350,507,-3.228812,50
25400,508,-1.706091,50
25450,509,-3.125058,50
25500,510,-2.566958,50
25550,511,-4.345668,50
25600,512,-1.952181,50
25650,513,-3.503777,50
25700,514,-4.650585,50
25750,515,-1.694464,50
25800,516,-3.751808,50
25850,517,-3.32536,50
25900,518,-4.590342,50
25950,519,-3.349968,50
26000,520,-2.475307,50
26050,521,-3.299532,50
26100,522,-2.648647,50
26150,523,-2.401145,50
26200,524,-4.935215,50
26250,525,-3.628777,50
26300,526,-4.189287,50
26350,527,-6.074325,50
26400,528,-2.391258,50
26450,529,-2.287415,50
26500,530,-1.797412,50
26550,531,-4.811553,50
26600,532,-3.364293,50
26650,533,-3.552557,50
26700,534,-4.700452,50
26750,535,-2.772406,50
26800,536,-3.840332,50
26850,537,-2.935479,50
26900,538,-2.926193,50
26950,539,-1.383545,50
27000,540,-1.61388,50
27050,541,-2.050738,50
27100,542,-3.334437,50
27150,543,-3.432277,50
27200,544,-2.645235,50
27250,545,-1.920656,50
27300,546,-3.854404,50
27350,547,-2.94374,50
27400,548,-3.401991,50
27450,549,-3.263422,50
27500,550,-2.713479,50
27550,551,-2.1687,50
27600,552,-4.326565,50
27650,553,-3.714112,50
27700,554,-4.438074,50
27750,555,-4.008013,50
27800,556,-3.929906,50
27850,557,-3.525317,50
27900,558,-2.562508,50
27950,559,-1.855416,50
28000,560,-2.831979,50
28050,561,-5.35011,50
28100,562,-3.287302,50
28150,563,-5.477101,50
28200,564,-3.32756,50
28250,565,-3.756159,50
28300,566,-3.077238,50
28350,567,-4.304044,50
28400,568,-1.577455,50
28450,569,-3.71339,50
28500,570,-4.587734,50
28550,571,-4.226402,50
28600,572,-2.525461,50
28650,573,-4.425467,50
28700,574,-3.339019,50
28750,575,-3.446907,50
28800,576,-2.622171,50
28850,577,-2.395776,50
28900,578,-1.683213,50
28950,579,-3.065671,50
29000,580,-2.635106,50
29050,581,-3.551309,50
29100,582,-3.141582,50
29150,583,-2.747078,50
29200,584,-4.301008,50
29250,585,-2.522583,50
29300,586,-1.843105,50
29350,587,-1.998555,50
29400,588,-1.715781,50
29450,589,-2.640436,50
29500,590,-4.154145,50
29550,591,-2.980833,50
29600,592,-3.981333,50
29650,593,-4.336464,50
29700,594,-1.919942,50
29750,595,-3.273914,50
29800,596,-2.726846,50
29850,597,-2.811621,50
29900,598,-4.359358,50
29950,599,-3.063564,50
30000,600,-1.65699,50
30050,601,-3.78784,50
30100,602,-4.387771,50
30150,603,-4.022777,50
30200,604,-1.966496,50
30250,605,-4.224341,50
30300,606,-1.729516,50
30350,607,-3.074181,50
30400,608,-4.226829,50
30450,609,-5.083536,50
30500,610,-3.935289,50
30550,611,-1.475697,50
30600,612,-2.872547,50
30650,613,-1.94998,50
30700,614,-2.569622,50
30750,615,-5.900689,50
30800,616,-4.461481,50
30850,617,-3.542528,50
30900,618,-2.197842,50
30950,619,-2.5684,50
31000,620,-2.554576,50
31050,621,-3.502806,50
31100,622,-3.4183,50
31150,623,-2.924155,50
31200,624,-4.540849,50
31250,625,-4.492236,50
31300,626,-2.576245,50
31350,627,-2.739454,50
31400,628,-2.066938,50
31450,629,-4.302806,50
31500,630,-2.574268,50
31550,631,-2.154458,50
31600,632,-3.517517,50
31650,633,-3.503462,50
31700,634,-2.41575,50
31750,635,-2.18684,50
31800,636,-3.760693,50
31850,637,-1.74127,50
31900,638,-3.724133,50
31950,639,-1.880025,50
32000,640,-2.860369,50
32050,641,-2.89142,50
32100,642,-2.083863,50
32150,643,-2.066845,50
32200,644,-2.15018,50
32250,645,-3.630223,50
32300,646,-3.343556,50
32350,647,-3.697204,50
32400,648,-4.491124,50
32450,649,-2.60501,50
32500,650,-2.178484,50
32550,651,-1.370752,50
32600,652,-3.640991,50
32650,653,-1.511517,50
32700,654,-3.491173,50
32750,655,-1.792103,50
32800,656,-4.37486,50
32850,657,-2.395952,50
32900,658,-1.77804,50
32950,659,-3.779981,50
33000,660,-2.958632,50
33050,661,-3.023213,50
33100,662,-2.065924,50
33150,663,-1.130579,50
33200,664,-1.253753,50
33250,665,-4.244782,50
33300,666,-4.423239,50
33350,667,-3.677305,50
33400,668,-4.298864,50
33450,669,-2.064585,50
33500,670,-4.027563,50
33550,671,-3.112138,50
33600,672,-3.23449,50
33650,673,-2.108395,50
33700,674,-2.204883,50
33750,675,-1.400096,50
33800,676,-2.055391,50
33850,677,-3.295568,50
33900,678,-1.987152,50
33950,679,-3.265143,50
34000,680,-3.598894,50
34050,681,-4.132321,50
34100,682,-3.730856,50
34150,683,-2.999779,50
34200,684,-4.527062,50
34250,685,-2.419693,50
34300,686,-1.188118,50
34350,687,-3.129568,50
34400,688,-2.11517,50
34450,689,-3.073347,50
34500,690,-3.05231,50
34550,691,-1.105232,50
34600,692,-3.34955,50
34650,693,-2.780094,50
34700,694,-2.881264,50
34750,695,-4.393871,50
34800,696,-2.982614,50
34850,697,-3.11783,50
34900,698,-2.772408,50
34950,699,-3.197165,50
35000,700,-1.276478,50
35050,701,-2.819564,50
35100,702,-3.993832,50
35150,703,-2.641187,50
35200,704,-2.845317,50
35250,705,-2.67492,50
35300,706,-3.999867,50
35350,707,-2.077686,50
35400,708,-2.954073,50
35450,709,-2.909199,50
35500,710,-2.369759,50
35550,711,-2.314938,50
35600,712,-2.596795,50
35650,713,-3.668413,50
35700,714,-2.956936,50
35750,715,-1.956542,50
35800,716,-2.861815,50
35850,717,-3.691055,50
35900,718,-4.028079,50
35950,719,-4.569623,50
36000,720,-3.139044,50
36050,721,-1.223663,50
36100,722,-0.955119,50
36150,723,-3.643439,50
36200,724,-2.475823,50
36250,725,-3.828388,50
36300,726,-4.683306,50
36350,727,-2.444671,50
36400,728,-2.7624,50
36450,729,-2.015858,50
36500,730,-4.046934,50
36550,731,-1.946903,50
36600,732,-2.935709,50
36650,733,-1.107888,50
36700,734,-4.641477,50
36750,735,-3.717862,50
36800,736,-3.80906,50
36850,737,-2.856286,50
36900,738,-4.156598,50
36950,739,-3.554953,50
37000,740,-2.616156,50
37050,741,-4.368351,50
37100,742,-3.886672,50
37150,743,-2.002046,50
37200,744,-3.58631,50
37250,745,-1.926441,50
37300,746,-3.335586,50
37350,747,-1.460285,50
37400,748,-2.782356,50
37450,749,-1.099981,50
37500,750,-3.851557,50
37550,751,-3.651864,50
37600,752,-2.604288,50
37650,753,-3.45447,50
37700,754,-0.989242,50
37750,755,-4.319564,50
37800,756,-2.983873,50
37850,757,-3.927039,50
37900,758,-3.066006,50
37950,759,-2.743202,50
38000,760,-1.636697,50
38050,761,-3.937511,50
38100,762,-1.8164,50
38150,763,-3.046405,50
38200,764,-2.642965,50
38250,765,-2.805949,50
38300,766,-2.848545,50
38350,767,-2.935513,50
38400,768,-1.776153,50
38450,769,-3.468039,50
38500,770,-1.793097,50
38550,771,-3.279139,50
38600,772,-3.643064,50
38650,773,-3.046533,50
38700,774,-1.497157,50
38750,775,-2.347944,50
38800,776,-4.085425,50
38850,777,-2.991248,50
38900,778,-1.44756,50
38950,779,-3.202682,50
39000,780,-2.209079,50
39050,781,-1.067316,50
39100,782,-2.387631,50
39150,783,-2.447937,50
39200,784,-3.078871,50
39250,785,-4.059841,50
39300,786,-3.690525,50
39350,787,-2.426193,50
39400,788,-2.475007,50
39450,789,-2.892142,50
39500,790,-2.728406,50
39550,791,-3.68169,50
39600,792,-2.640181,50
39650,793,-2.570097,50
39700,794,-2.644849,50
39750,795,-3.34351,50
39800,796,-3.204409,50
39850,797,-1.430717,50
39900,798,-4.085474,50
39950,799,-3.506193,50
40000,800,-1.341949,50
40050,801,-3.171263,50
40100,802,-3.407224,50
40150,803,-1.282896,50
40200,804,-3.505766,50
40250,805,-1.073429,50
40300,806,-3.473999,50
40350,807,-2.635118,50
40400,808,-0.885993,50
40450,809,-3.255484,50
40500,810,-2.937561,50
40550,811,-1.93543,50
40600,812,-2.689492,50
40650,813,-2.710801,50
40700,814,-2.307941,50
40750,815,-1.620282,50
40800,816,-4.205665,50
40850,817,-3.005841,50
40900,818,-4.082604,50
40950,819,-1.093722,50
41000,820,-1.174109,50
41050,821,-3.933198,50
41100,822,-2.845349,50
41150,823,-2.030804,50
41200,824,-3.398212,50
41250,825,-0.788245,50
41300,826,-2.598226,50
41350,827,-2.037789,50
41400,828,-2.82114,50
41450,829,-3.135104,50
41500,830,-2.432546,50
41550,831,-4.104979,50
41600,832,-4.329422,50
41650,833,-4.863083,50
41700,834,-3.401398,50
41750,835,-2.543236,50
41800,836,-2.826343,50
41850,837,-2.752306,50
41900,838,-2.318744,50
41950,839,-2.213059,50
42000,840,-3.955867,50
42050,841,-1.321119,50
42100,842,-1.558616,50
42150,843,-1.62968,50
42200,844,-2.079218,50
42250,845,-2.49609,50
42300,846,-4.357673,50
42350,847,-4.129624,50
42400,848,-3.832579,50
42450,849,-1.111084,50
42500,850,-2.278422,50
42550,851,-0.971613,50
42600,852,-3.533025,50
42650,853,-3.075909,50
42700,854,-1.66133,50
42750,855,-3.937443,50
42800,856,-3.683197,50
42850,857,-1.63707,50
42900,858,-3.053083,50
42950,859,-3.005971,50
43000,860,-1.216316,50
43050,861,-2.614249,50
43100,862,-4.000632,50
43150,863,-3.043448,50
43200,864,-1.127814,50
43250,865,-2.227013,50
43300,866,-3.355769,50
43350,867,-1.477845,50
43400,868,-3.059991,50
43450,869,-2.387716,50
43500,870,-1.238229,50
43550,871,-3.665433,50
43600,872,-1.553429,50
43650,873,-1.261718,50
43700,874,-2.748098,50
43750,875,-2.108334,50
43800,876,-2.979022,50
43850,877,-1.329856,50
43900,878,-3.417329,50
43950,879,-2.963808,50
44000,880,-2.487911,50
44050,881,-4.232971,50
44100,882,-3.803202,50
44150,883,-2.647862,50
44200,884,-3.799055,50
44250,885,-3.6471,50
44300,886,-2.590047,50
44350,887,-1.349122,50
44400,888,-1.457064,50
44450,889,-2.729937,50
44500,890,-4.883636,50
44550,891,-4.517032,50
44600,892,-3.052436,50
44650,893,-2.211361,50
44700,894,-1.358256,50
44750,895,-3.949321,50
44800,896,-1.264243,50
44850,897,-2.009691,50
44900,898,-2.569505,50
44950,899,-2.128466,50
45000,900,-2.171138,50
45050,901,-2.621452,50
45100,902,-2.6563,50
45150,903,-1.042474,50
45200,904,-3.151948,50
45250,905,-3.827876,50
45300,906,-1.510443,50
45350,907,-2.300117,50
45400,908,-4.051492,50
45450,909,-1.989591,50
45500,910,-3.072415,50
45550,911,-4.016331,50
45600,912,-3.994981,50
45650,913,-4.035768,50
45700,914,-1.417647,50
45750,915,-4.363961,50
45800,916,-1.833712,50
45850,917,-2.514699,50
45900,918,-1.976084,50
45950,919,-4.113962,50
46000,920,-3.055775,50
46050,921,-3.822097,50
46100,922,-3.93299,50
46150,923,-2.98382,50
46200,924,-1.63703,50
46250,925,-3.091887,50
46300,926,-2.454673,50
46350,927,-2.981971,50
46400,928,-3.009655,50
46450,929,-3.914681,50
46500,930,-2.628887,50
46550,931,-1.459767,50
46600,932,-2.307815,50
46650,933,-1.305475,50
46700,934,-3.131487,50
46750,935,-4.388528,50
46800,936,-1.982511,50
46850,937,-1.934438,50
46900,938,-1.365856,50
46950,939,-3.91868,50
47000,940,-2.42533,50
47050,941,-3.801915,50
47100,942,-3.316792,50
47150,943,-2.75683,50
47200,944,-3.325864,50
47250,945,-3.77054,50
47300,946,-3.089183,50
47350,947,-2.595736,50
47400,948,-1.35948,50
47450,949,-1.381998,50
47500,950,-3.525396,50
47550,951,-4.512046,50
47600,952,-3.486006,50
47650,953,-3.415057,50
47700,954,-1.78427,50
47750,955,-1.972423,50
47800,956,-1.445084,50
47850,957,-2.040308,50
47900,958,-2.394349,50
47950,959,-3.669061,50
48000,960,-4.126034,50
48050,961,-3.364443,50
48100,962,-4.050405,50
48150,963,-2.722712,50
48200,964,-3.430564,50
48250,965,-2.130383,50
48300,966,-1.509019,50
48350,967,-2.704893,50
48400,968,-1.53464,50
48450,969,-4.257,50
48500,970,-2.68093,50
48550,971,-3.292686,50
48600,972,-3.686865,50
48650,973,-1.846929,50
48700,974,-3.1258,50
48750,975,-3.142357,50
48800,976,-3.661244,50
48850,977,-2.147746,50
48900,978,-3.592881,50
48950,979,-1.591974,50
49000,980,-3.594858,50
49050,981,-4.100053,50
49100,982,-3.114275,50
49150,983,-2.522172,50
49200,984,-2.935407,50
49250,985,-1.79806,50
49300,986,-2.904868,50
49350,987,-3.523953,50
49400,988,-3.555319,50
49450,989,-4.289361,50
49500,990,-2.606939,50
49550,991,-4.05323,50
49600,992,-3.438153,50
49650,993,-2.786547,50
49700,994,-3.051574,50
49750,995,-2.59546,50
49800,996,-1.431818,50
49850,997,-3.409196,50
49900,998,-3.738477,50
49950,999,-4.700514,50
50000,1000,-2.060216,50
