timestep,episode,return,length
28050,561,-2.884983,50
28100,562,-2.896945,50
28150,563,-3.345165,50
28200,564,-3.385229,50
28250,565,-3.46044,50
28300,566,-2.996696,50
28350,567,-3.376016,50
28400,568,-2.496157,50
28450,569,-1.434492,50
28500,570,-3.314804,50
28550,571,-3.302279,50
28600,572,-2.339296,50
28650,573,-2.927162,50
28700,574,-2.820584,50
28750,575,-2.219807,50
28800,576,-4.538289,50
28850,577,-4.644151,50
28900,578,-2.237578,50
28950,579,-2.357991,50
29000,580,-3.780048,50
29050,581,-3.870839,50
29100,582,-1.257703,50
29150,583,-1.090947,50
29200,584,-2.759887,50
29250,585,-2.100302,50
29300,586,-3.332755,50
29350,587,-2.945796,50
29400,588,-1.700683,50
29450,589,-1.21998,50
29500,590,-4.237592,50
29550,591,-3.411424,50
29600,592,-3.940397,50
29650,593,-1.294716,50
29700,594,-3.770421,50
29750,595,-3.321897,50
29800,596,-3.911567,50
29850,597,-2.040476,50
29900,598,-3.687523,50
29950,599,-1.35338,50
30000,600,-3.101296,50
30050,601,-1.561682,50
30100,602,-2.875747,50
30150,603,-3.575725,50
30200,604,-2.254997,50
30250,605,-3.746559,50
30300,606,-3.643755,50
30350,607,-2.812192,50
30400,608,-4.001638,50
30450,609,-2.916166,50
30500,610,-1.784558,50
30550,611,-4.362652,50
30600,612,-2.445771,50
30650,613,-2.181704,50
30700,614,-4.0278,50
30750,615,-2.335064,50
30800,616,-1.180767,50
30850,617,-2.427392,50
30900,618,-1.863421,50
30950,619,-2.678765,50
31000,620,-1.411032,50
31050,621,-1.324083,50
31100,622,-4.239666,50
31150,623,-2.246193,50
31200,624,-4.0717,50
31250,625,-2.727653,50
31300,626,-2.535513,50
31350,627,-1.476358,50
31400,628,-2.988434,50
31450,629,-1.825355,50
31500,630,-3.266445,50
31550,631,-2.437164,50
31600,632,-1.282946,50
31650,633,-2.193082,50
31700,634,-1.672685,50
31750,635,-2.647319,50
31800,636,-3.426122,50
31850,637,-2.214305,50
31900,638,-3.633087,50
31950,639,-1.782113,50
32000,640,-4.834572,50
32050,641,-1.590621,50
32100,642,-3.251735,50
32150,643,-4.331361,50
32200,644,-3.167033,50
32250,645,-3.099852,50
32300,646,-4.11698,50
32350,647,-2.840134,50
32400,648,-2.743669,50
32450,649,-3.684287,50
32500,650,-1.864168,50
32550,651,-1.960276,50
32600,652,-4.065051,50
32650,653,-4.257161,50
32700,654,-2.534074,50
32750,655,-2.042739,50
32800,656,-3.208065,50
32850,657,-3.966029,50
32900,658,-1.940577,50
32950,659,-2.573191,50
33000,660,-2.51558,50
33050,661,-2.750425,50
33100,662,-4.068695,50
33150,663,-3.06209,50
33200,664,-3.359078,50
33250,665,-1.543157,50
33300,666,-1.955471,50
33350,667,-2.624847,50
33400,668,-4.842253,50
33450,669,-3.007573,50
33500,670,-3.84168,50
33550,671,-3.248676,50
33600,672,-2.851939,50
33650,673,-3.730738,50
33700,674,-3.891402,50
33750,675,-2.209421,50
33800,676,-2.330447,50
33850,677,-3.914533,50
33900,678,-1.568727,50
33950,679,-2.52559,50
34000,680,-1.368389,50
34050,681,-1.854115,50
34100,682,-1.303614,50
34150,683,-3.364022,50
34200,684,-3.360785,50
34250,685,-2.755795,50
34300,686,-3.137862,50
34350,687,-3.700837,50
34400,688,-1.365483,50
34450,689,-1.503011,50
34500,690,-1.171224,50
34550,691,-1.494151,50
34600,692,-3.997324,50
34650,693,-2.663911,50
34700,694,-1.433963,50
34750,695,-1.058278,50
34800,696,-3.134884,50
34850,697,-1.763971,50
34900,698,-3.037008,50
34950,699,-3.139855,50
35000,700,-2.215987,50
35050,701,-1.77092,50
35100,702,-2.280476,50
35150,703,-1.932838,50
35200,704,-1.745307,50
35250,705,-1.057333,50
35300,706,-3.291908,50
35350,707,-2.279024,50
35400,708,-2.591439,50
35450,709,-2.212798,50
35500,710,-3.048846,50
35550,711,-3.886396,50
35600,712,-2.117494,50
35650,713,-2.051042,50
35700,714,-4.098766,50
35750,715,-2.607082,50
35800,716,-2.356866,50
35850,717,-1.540796,50
35900,718,-1.528511,50
35950,719,-2.231664,50
36000,720,-2.534605,50
36050,721,-4.731115,50
36100,722,-0.969983,50
36150,723,-2.159539,50
36200,724,-3.074959,50
36250,725,-3.26799,50
36300,726,-2.469481,50
36350,727,-2.48982,50
36400,728,-2.66556,50
36450,729,-3.15455,50
36500,730,-3.122401,50
36550,731,-2.444571,50
36600,732,-2.927827,50
36650,733,-2.247738,50
36700,734,-3.711652,50
36750,735,-4.123464,50
36800,736,-3.395093,50
36850,737,-2.898012,50
36900,738,-2.605905,50
36950,739,-3.916962,50
37000,740,-3.935814,50
37050,741,-3.655978,50
37100,742,-3.391548,50
37150,743,-1.902875,50
37200,744,-2.700007,50
37250,745,-1.960454,50
37300,746,-4.528649,50
37350,747,-3.510508,50
37400,748,-3.651551,50
37450,749,-3.482365,50
37500,750,-3.731417,50
37550,751,-2.561185,50
37600,752,-3.528295,50
37650,753,-2.930227,50
37700,754,-2.007481,50
37750,755,-1.653176,50
37800,756,-2.782732,50
37850,757,-3.153324,50
37900,758,-2.315091,50
37950,759,-4.693477,50
38000,760,-1.063461,50
38050,761,-2.758141,50
38100,762,-3.572642,50
38150,763,-1.635914,50
38200,764,-3.642213,50
38250,765,-3.93805,50
38300,766,-3.117705,50
38350,767,-3.274169,50
38400,768,-3.621778,50
38450,769,-2.855932,50
38500,770,-3.074316,50
38550,771,-3.547249,50
38600,772,-1.371525,50
38650,773,-2.734963,50
38700,774,-1.384062,50
38750,775,-1.935341,50
38800,776,-3.351799,50
38850,777,-1.455283,50
38900,778,-2.860792,50
38950,779,-2.379516,50
39000,780,-2.588826,50
39050,781,-1.783956,50
39100,782,-2.848997,50
39150,783,-0.74771,50
39200,784,-3.747472,50
39250,785,-3.77792,50
39300,786,-4.306934,50
39350,787,-1.523617,50
39400,788,-1.892528,50
39450,789,-3.388774,50
39500,790,-1.419061,50
39550,791,-3.031118,50
39600,792,-3.257323,50
39650,793,-4.286328,50
39700,794,-1.753652,50
39750,795,-3.411677,50
39800,796,-1.543753,50
39850,797,-3.983359,50
39900,798,-2.382897,50
39950,799,-3.900921,50
40000,800,-4.536552,50
40050,801,-3.952407,50
40100,802,-2.80289,50
40150,803,-3.658967,50
40200,804,-1.163919,50
40250,805,-2.304061,50
40300,806,-1.873119,50
40350,807,-1.812126,50
40400,808,-2.049364,50
40450,809,-3.030589,50
40500,810,-1.538571,50
40550,811,-1.091281,50
40600,812,-2.551605,50
40650,813,-3.293726,50
40700,814,-2.140812,50
40750,815,-2.705426,50
40800,816,-3.720421,50
40850,817,-1.874887,50
40900,818,-3.105001,50
40950,819,-4.397814,50
41000,820,-2.737378,50
41050,821,-3.19263,50
41100,822,-1.977538,50
41150,823,-2.980388,50
41200,824,-4.115014,50
41250,825,-2.553384,50
41300,826,-3.410455,50
41350,827,-2.863454,50
41400,828,-2.351545,50
41450,829,-2.43588,50
41500,830,-3.582455,50
41550,831,-2.190203,50
41600,832,-1.867606,50
41650,833,-3.279343,50
41700,834,-3.27007,50
41750,835,-2.249061,50
41800,836,-2.6711,50
41850,837,-1.726237,50
41900,838,-3.661511,50
41950,839,-2.395322,50
42000,840,-1.483318,50
42050,841,-3.3192,50
42100,842,-2.92609,50
42150,843,-3.042907,50
42200,844,-1.002401,50
42250,845,-1.580809,50
42300,846,-3.273912,50
42350,847,-3.523733,50
42400,848,-2.667133,50
42450,849,-3.122327,50
42500,850,-2.781843,50
42550,851,-1.350808,50
42600,852,-1.676037,50
42650,853,-2.436085,50
42700,854,-1.629729,50
42750,855,-3.175591,50
42800,856,-1.956124,50
42850,857,-0.974325,50
42900,858,-1.146845,50
42950,859,-3.335822,50
43000,860,-3.575081,50
43050,861,-3.095507,50
43100,862,-3.335532,50
43150,863,-2.833233,50
43200,864,-3.465729,50
43250,865,-2.626707,50
43300,866,-3.93576,50
43350,867,-3.209973,50
43400,868,-1.951458,50
43450,869,-4.06249,50
43500,870,-3.022861,50
43550,871,-1.853848,50
43600,872,-1.885136,50
43650,873,-1.587429,50
43700,874,-2.955996,50
43750,875,-2.839931,50
43800,876,-3.236801,50
43850,877,-1.970522,50
43900,878,-2.611729,50
43950,879,-2.347516,50
44000,880,-2.102881,50
44050,881,-1.232317,50
44100,882,-2.981012,50
44150,883,-2.45755,50
44200,884,-2.640041,50
44250,885,-2.242967,50
44300,886,-2.641636,50
44350,887,-1.454982,50
44400,888,-1.762291,50
44450,889,-2.087828,50
44500,890,-3.76068,50
44550,891,-1.806805,50
44600,892,-2.635755,50
44650,893,-3.557193,50
44700,894,-1.482248,50
44750,895,-2.20566,50
44800,896,-2.080656,50
44850,897,-2.44965,50
44900,898,-3.265544,50
44950,899,-1.986468,50
45000,900,-2.826488,50
45050,901,-2.727656,50
45100,902,-1.608032,50
45150,903,-3.746215,50
45200,904,-3.400819,50
45250,905,-3.1933,50
45300,906,-3.075224,50
45350,907,-3.422752,50
45400,908,-1.836402,50
45450,909,-3.668801,50
45500,910,-3.675015,50
45550,911,-2.605079,50
45600,912,-4.230329,50
45650,913,-2.468946,50
45700,914,-3.79933,50
45750,915,-1.959563,50
45800,916,-3.579471,50
45850,917,-2.576321,50
45900,918,-2.293801,50
45950,919,-3.699209,50
46000,920,-4.048585,50
46050,921,-2.29069,50
46100,922,-1.122398,50
46150,923,-3.141298,50
46200,924,-1.868646,50
46250,925,-3.544727,50
46300,926,-0.771541,50
46350,927,-2.020082,50
46400,928,-3.125895,50
46450,929,-2.537569,50
46500,930,-1.072711,50
46550,931,-2.670996,50
46600,932,-2.950623,50
46650,933,-3.578513,50
46700,934,-2.994806,50
46750,935,-2.799271,50
46800,936,-2.258582,50
46850,937,-3.343568,50
46900,938,-1.836554,50
46950,939,-3.244737,50
47000,940,-1.622567,50
47050,941,-1.520304,50
47100,942,-1.865168,50
47150,943,-2.239506,50
47200,944,-1.625776,50
47250,945,-3.19653,50
47300,946,-2.582227,50
47350,947,-3.462722,50
47400,948,-3.829447,50
47450,949,-2.169099,50
47500,950,-0.92895,50
47550,951,-1.874564,50
47600,952,-3.530928,50
47650,953,-3.592772,50
47700,954,-2.070779,50
47750,955,-2.361187,50
47800,956,-4.632875,50
47850,957,-2.073294,50
47900,958,-2.602992,50
47950,959,-2.225426,50
48000,960,-2.245384,50
48050,961,-1.453677,50
48100,962,-1.600905,50
48150,963,-1.834228,50
48200,964,-2.402032,50
48250,965,-3.277914,50
48300,966,-2.028821,50
48350,967,-2.214697,50
48400,968,-3.164347,50
48450,969,-2.013434,50
48500,970,-2.178403,50
48550,971,-1.211957,50
48600,972,-2.187313,50
48650,973,-2.237445,50
48700,974,-2.559422,50
48750,975,-2.8609,50
48800,976,-4.17301,50
48850,977,-3.453539,50
48900,978,-1.92888,50
48950,979,-1.767074,50
49000,980,-3.542019,50
49050,981,-2.75483,50
49100,982,-1.630077,50
49150,983,-2.041819,50
49200,984,-2.991186,50
49250,985,-2.209742,50
49300,986,-2.148449,50
49350,987,-3.665098,50
49400,988,-2.151427,50
49450,989,-1.681905,50
49500,990,-2.795376,50
49550,991,-2.246722,50
49600,992,-2.719633,50
49650,993,-1.449031,50
49700,994,-2.071281,50
49750,995,-2.532031,50
49800,996,-3.056818,50
49850,997,-1.754634,50
49900,998,-2.741924,50
49950,999,-1.414356,50
50000,1000,-2.655862,50
